t,yaw,pitch,roll,g_horizontal,is_blinking,left_px,left_py,right_px,right_py,trial_index,stimulus_state,stimulus_direction
1763480521.8103528,-29.362935862855593,-177.86249863547215,11.643118738973316,0.553921568627451,0,766,506,895,530,10,target,right
1763480521.9315689,-26.566780470416976,-177.96006029202746,11.415097489469137,0.5709033613445378,0,766,509,896,532,10,target,right
1763480522.075794,-31.607023452939405,-175.4050249312939,10.85097192802338,0.5653040877367896,0,766,505,897,528,10,target,right
1763480522.199973,-29.970620438632004,-178.24864517246354,12.062301292678725,0.5568295114656032,0,767,506,896,531,10,target,right
1763480522.331245,-31.063682937482206,-177.65821384510807,11.107026585508995,0.5768833849329205,0,767,507,897,530,10,target,right
1763480522.471324,-30.285580104341953,-177.178950430864,11.220351526743686,0.5758620689655172,0,767,505,897,529,10,target,right
1763480522.602626,-24.950371222921998,-178.59761422075766,11.047254597514138,0.6094771241830066,0,769,508,899,530,10,target,right
1763480522.736667,-26.170780079524995,-177.90061778089242,11.156858507875867,0.5865704772475028,0,769,507,899,530,11,center,right
1763480522.867819,-25.484385272781687,-179.38573079883443,11.266788738618716,0.6018867924528302,0,769,507,899,531,11,center,right
1763480523.003105,-32.73607611149548,-176.34362378673688,12.404467746190623,0.5384615384615384,0,769,503,901,528,11,center,right
1763480523.13407,-33.24170266023486,-177.2665518705721,13.143114689515276,0.5788787483702738,0,771,504,901,530,11,center,right
1763480523.274622,-27.805349767288888,-177.65317979857812,12.116836300271908,0.6018867924528302,0,778,503,906,529,11,center,right
1763480523.40851,-27.564603536153736,-177.60108086346352,11.823413391022736,0.6037254901960785,1,781,498,907,523,11,center,right
1763480523.535626,-26.45926474011833,-178.66907294716526,11.47074725900097,0.5970350404312668,0,781,489,907,515,11,center,right
1763480523.6743839,-26.187415698170508,-177.99335017182585,11.720461212372513,0.6036106750392465,1,782,491,909,517,11,center,right
1763480523.803272,-26.808130973666945,-177.07194591886014,11.78641335418546,0.6240188383045526,1,781,494,910,520,11,gap,right
1763480523.9373949,-25.510632267826562,-177.59064888535477,11.542027561978468,0.6096438575430172,1,779,496,906,522,11,gap,right
1763480524.074354,-24.531071804346826,-176.74179595910243,11.61465665532924,0.5798319327731092,1,776,495,904,521,11,target,right
1763480524.207459,-25.29959428007873,-176.0716815205594,11.417598815931905,0.5857142857142856,1,776,495,904,520,11,target,right
1763480524.337236,-23.35737673320455,-176.33685906842183,11.464834435716227,0.5531674208144797,1,776,496,905,521,11,target,right
1763480524.470829,-23.79115445069307,-176.20804403455733,11.169893186952562,0.5684615384615385,1,775,496,904,523,11,target,right
1763480524.6076102,-23.92932949490342,-175.58954679284332,11.266757746853408,0.5643137254901961,1,772,496,901,522,11,target,right
1763480524.738323,-23.210549466365823,-176.16587620141001,11.427455795353431,0.5727752639517345,1,770,497,900,523,11,target,right
1763480524.872034,-23.562183470168574,-176.1770801210242,11.549502814088319,0.5841176470588235,1,773,501,902,527,11,target,right
1763480525.003501,-23.63792738817576,-176.5107779936876,11.6486698014199,0.5976923076923077,1,776,500,904,526,11,target,right
1763480525.132262,-23.911902153615806,-175.9332078736161,11.649899037902733,0.5939215686274509,1,776,500,904,526,11,target,right
1763480525.273037,-24.1060973099683,-176.93529430123345,12.059681043007082,0.5841176470588235,1,777,501,905,526,11,target,right
1763480525.411735,-24.47201229742513,-177.25223181198078,11.941600116583496,0.6039215686274509,1,778,501,906,527,11,target,right
1763480525.536258,-23.32944264869221,-177.47844920698975,11.884262925562009,0.633921568627451,1,778,502,910,528,11,target,right
1763480525.671204,-24.040086922228895,-176.9497129812015,11.704192536415773,0.6137254901960785,1,780,503,907,528,12,center,right
1763480525.806387,-23.15051452338838,-179.03922403871925,11.832042664596237,0.6156122826489085,1,769,504,898,529,12,center,right
1763480525.940649,-24.264706405431532,-178.0590218664257,11.935758732829733,0.6250462449130596,1,773,504,902,529,12,center,right
1763480526.073368,-23.26325464494099,-178.6294021590607,12.258780309527832,0.6535294117647059,0,779,510,907,535,12,center,right
1763480526.2088552,-24.21822966764973,-178.32892044874995,12.015736472428795,0.6310331825037707,0,777,506,904,531,12,center,right
1763480526.342686,-25.35093282896276,-177.84236859079874,12.062400678562321,0.6213207547169811,0,777,506,905,531,12,center,right
1763480526.470954,-24.714081627189906,-177.80833546239015,11.88322301778009,0.6398559423769508,0,782,511,910,536,12,center,right
1763480526.606535,-23.830990377230084,-177.92003587670118,11.997712994905726,0.6565384615384615,0,780,508,906,532,12,center,right
1763480526.739084,-25.38889484857095,-178.11750142300286,11.663377237149119,0.6342229199372056,0,777,507,907,531,12,gap,right
1763480526.875689,-26.38442059040098,-177.9014488442681,11.78292916230294,0.6300520208083233,0,775,506,901,530,12,gap,right
1763480527.005352,-25.776014964782714,-177.949225725213,12.189685780530162,0.6398559423769508,0,781,507,907,533,12,target,right
1763480527.1335628,-24.950506441713493,-178.15402165411209,11.796569704238273,0.6369230769230769,0,782,513,909,538,12,target,right
1763480527.279412,-25.130583270761015,-177.60330044443188,12.04620989235021,0.6116138763197587,0,779,512,907,538,12,target,right
1763480527.402102,-25.811989237980807,-177.23593043731742,11.88576274029038,0.6336342229199372,0,778,508,905,533,12,target,right
